,exchange,symbol,timestamp,local_timestamp,asks[0].price,asks[0].amount,bids[0].price,bids[0].amount,asks[1].price,asks[1].amount,bids[1].price,bids[1].amount,asks[2].price,asks[2].amount,bids[2].price,bids[2].amount,asks[3].price,asks[3].amount,bids[3].price,bids[3].amount,asks[4].price,asks[4].amount,bids[4].price,bids[4].amount,asks[5].price,asks[5].amount,bids[5].price,bids[5].amount,asks[6].price,asks[6].amount,bids[6].price,bids[6].amount,asks[7].price,asks[7].amount,bids[7].price,bids[7].amount,asks[8].price,asks[8].amount,bids[8].price,bids[8].amount,asks[9].price,asks[9].amount,bids[9].price,bids[9].amount,asks[10].price,asks[10].amount,bids[10].price,bids[10].amount,asks[11].price,asks[11].amount,bids[11].price,bids[11].amount,asks[12].price,asks[12].amount,bids[12].price,bids[12].amount,asks[13].price,asks[13].amount,bids[13].price,bids[13].amount,asks[14].price,asks[14].amount,bids[14].price,bids[14].amount,asks[15].price,asks[15].amount,bids[15].price,bids[15].amount,asks[16].price,asks[16].amount,bids[16].price,bids[16].amount,asks[17].price,asks[17].amount,bids[17].price,bids[17].amount,asks[18].price,asks[18].amount,bids[18].price,bids[18].amount,asks[19].price,asks[19].amount,bids[19].price,bids[19].amount,asks[20].price,asks[20].amount,bids[20].price,bids[20].amount,asks[21].price,asks[21].amount,bids[21].price,bids[21].amount,asks[22].price,asks[22].amount,bids[22].price,bids[22].amount,asks[23].price,asks[23].amount,bids[23].price,bids[23].amount,asks[24].price,asks[24].amount,bids[24].price,bids[24].amount
18648,deribit,BTC-PERPETUAL,2020-04-01 00:05:35.034813,1585699535034813,6431.5,94040,6431.0,29830,6432.5,28120,6430.0,180,6433.0,470,6429.5,9690,6433.5,30480,6429.0,27950,6434.0,10440,6428.5,11530,6434.5,28570,6428.0,74020,6435.0,410,6427.5,81620,6435.5,22130,6427.0,231960,6436.0,21550,6426.5,29050,6436.5,78680,6426.0,26560,6437.0,49390,6425.5,49960,6437.5,113970,6425.0,19110,6438.0,19200,6424.5,43730,6438.5,35440,6424.0,3000,6439.0,43120,6423.5,38100,6439.5,25280,6423.0,44120,6440.0,18570,6422.5,91910,6440.5,41140,6422.0,149130,6441.0,185050,6421.5,25120,6442.0,25670,6421.0,5170,6442.5,126810,6420.5,1120,6443.0,15020,6420.0,24900,6443.5,60540,6419.5,9220,6444.0,47270,6419.0,1000,6444.5,200,6418.5,30770
18667,deribit,BTC-PERPETUAL,2020-04-01 00:05:36.023262,1585699536023262,6431.5,94450,6431.0,29870,6432.5,28120,6430.0,180,6433.0,470,6429.5,9670,6433.5,30480,6429.0,37970,6434.0,10440,6428.5,9670,6434.5,28870,6428.0,74020,6435.0,410,6427.5,81620,6435.5,61430,6427.0,231960,6436.0,21550,6426.5,29050,6436.5,78680,6426.0,26560,6437.0,3120,6425.5,49960,6437.5,113970,6425.0,19110,6438.0,19200,6424.5,43730,6438.5,35440,6424.0,3000,6439.0,43120,6423.5,38100,6439.5,25280,6423.0,44120,6440.0,18570,6422.5,91910,6440.5,41140,6422.0,149130,6441.0,185050,6421.5,25120,6442.0,27670,6421.0,5170,6442.5,124810,6420.5,1120,6443.0,15020,6420.0,24900,6443.5,60540,6419.5,9220,6444.0,47270,6419.0,1000,6444.5,200,6418.5,30770
18692,deribit,BTC-PERPETUAL,2020-04-01 00:05:37.101242,1585699537101242,6431.5,90110,6431.0,35160,6432.5,28120,6430.0,180,6433.0,490,6429.5,21030,6433.5,30460,6429.0,27970,6434.0,10440,6428.5,9670,6434.5,29170,6428.0,74020,6435.0,110,6427.5,81620,6435.5,20160,6427.0,231960,6436.0,21550,6426.5,29050,6436.5,78680,6426.0,26560,6437.0,49390,6425.5,49960,6437.5,113970,6425.0,19110,6438.0,19200,6424.5,43730,6438.5,35440,6424.0,3000,6439.0,43120,6423.5,38100,6439.5,25280,6423.0,44120,6440.0,18570,6422.5,91910,6440.5,41140,6422.0,149130,6441.0,185050,6421.5,25120,6442.0,27670,6421.0,5170,6442.5,124810,6420.5,1120,6443.0,15020,6420.0,24900,6443.5,60540,6419.5,9220,6444.0,47270,6419.0,1000,6444.5,200,6418.5,30770
18716,deribit,BTC-PERPETUAL,2020-04-01 00:05:38.084168,1585699538084168,6431.5,94450,6431.0,29900,6432.5,28120,6430.0,180,6433.0,490,6429.5,9670,6433.5,30460,6429.0,27970,6434.0,10440,6428.5,9650,6434.5,28570,6428.0,74020,6435.0,710,6427.5,81620,6435.5,66430,6427.0,231960,6436.0,29530,6426.5,29050,6436.5,78680,6426.0,26560,6437.0,3120,6425.5,49960,6437.5,113970,6425.0,19110,6438.0,19200,6424.5,43730,6438.5,35440,6424.0,3000,6439.0,43120,6423.5,38100,6439.5,25280,6423.0,44120,6440.0,18570,6422.5,91910,6440.5,41140,6422.0,149130,6441.0,185050,6421.5,25120,6442.0,27670,6421.0,5170,6442.5,124810,6420.5,1120,6443.0,15020,6420.0,24900,6443.5,60540,6419.5,9220,6444.0,47270,6419.0,1000,6444.5,200,6418.5,30770
18744,deribit,BTC-PERPETUAL,2020-04-01 00:05:39.010785,1585699539010785,6431.5,94450,6431.0,34310,6432.5,28120,6430.0,180,6433.0,490,6429.5,9670,6433.5,30460,6429.0,27970,6434.0,10540,6428.5,11510,6434.5,28570,6428.0,74020,6435.0,710,6427.5,81620,6435.5,72980,6427.0,231960,6436.0,21670,6426.5,29050,6436.5,78680,6426.0,26560,6437.0,3120,6425.5,49960,6437.5,113830,6425.0,19110,6438.0,19340,6424.5,78730,6438.5,35440,6424.0,3000,6439.0,43120,6423.5,3100,6439.5,25280,6423.0,44120,6440.0,18570,6422.5,91910,6440.5,41140,6422.0,149130,6441.0,185050,6421.5,25120,6442.0,27670,6421.0,5170,6442.5,124810,6420.5,1120,6443.0,15020,6420.0,24900,6443.5,60540,6419.5,9220,6444.0,47270,6419.0,1000,6444.5,200,6418.5,30770
18758,deribit,BTC-PERPETUAL,2020-04-01 00:05:40.131771,1585699540131771,6431.5,94040,6431.0,26250,6432.5,28120,6430.0,180,6433.0,490,6429.5,9670,6433.5,30460,6429.0,27970,6434.0,10540,6428.5,11510,6434.5,28870,6428.0,74020,6435.0,110,6427.5,81620,6435.5,73400,6427.0,231960,6436.0,21550,6426.5,29050,6436.5,78680,6426.0,26560,6437.0,15130,6425.5,49960,6437.5,113830,6425.0,19110,6438.0,19340,6424.5,78730,6438.5,23120,6424.0,3000,6439.0,43120,6423.5,3100,6439.5,25280,6423.0,44120,6440.0,18570,6422.5,91910,6440.5,41140,6422.0,149130,6441.0,185050,6421.5,25120,6442.0,27670,6421.0,5170,6442.5,124810,6420.5,1120,6443.0,15020,6420.0,24900,6443.5,60540,6419.5,9220,6444.0,47270,6419.0,1000,6444.5,200,6418.5,30770
18845,deribit,BTC-PERPETUAL,2020-04-01 00:05:41.075754,1585699541075754,6431.5,100740,6431.0,110,6432.0,1610,6430.0,60,6432.5,31500,6429.5,40,6433.0,490,6429.0,50,6433.5,37350,6428.5,2200,6434.0,69650,6428.0,10360,6434.5,31870,6427.0,249100,6435.0,98470,6426.5,70370,6435.5,6970,6426.0,26560,6436.0,111550,6425.5,75690,6436.5,33560,6425.0,36640,6437.0,16960,6424.5,43730,6437.5,43140,6424.0,3000,6438.0,36460,6423.5,3270,6438.5,21430,6423.0,44120,6439.0,43280,6422.5,1910,6439.5,40790,6422.0,4980,6440.0,3060,6421.5,25120,6440.5,133410,6421.0,93370,6441.0,185050,6420.5,172390,6442.0,32670,6420.0,24900,6442.5,3160,6419.5,9220,6443.0,10020,6419.0,1000,6443.5,62230,6418.5,30770,6444.0,40050,6418.0,120
18887,deribit,BTC-PERPETUAL,2020-04-01 00:05:42.009803,1585699542009803,6431.5,147360,6431.0,110,6432.0,1910,6430.0,60,6432.5,31500,6429.5,40,6433.0,22290,6429.0,40,6433.5,37350,6428.5,1970,6434.0,83250,6428.0,1100,6434.5,121570,6427.5,9640,6435.0,100160,6427.0,49280,6435.5,7100,6426.5,75460,6436.0,21550,6426.0,26520,6436.5,19820,6425.5,82110,6437.0,15270,6425.0,23360,6437.5,42940,6424.5,173730,6438.0,1460,6424.0,38000,6438.5,21430,6423.5,3270,6439.0,59310,6423.0,44120,6439.5,40790,6422.5,1910,6440.0,3060,6422.0,4980,6440.5,117240,6421.5,42550,6441.0,187050,6421.0,93370,6441.5,19090,6420.5,91120,6442.0,30670,6420.0,71170,6442.5,3160,6419.5,9220,6443.0,45020,6419.0,1000,6443.5,24540,6418.5,30770
18920,deribit,BTC-PERPETUAL,2020-04-01 00:05:43.009967,1585699543009967,6431.5,168860,6431.0,120,6432.0,1610,6430.0,60,6432.5,28290,6429.5,40,6433.0,79250,6429.0,40,6433.5,30920,6428.5,1970,6434.0,28880,6428.0,700,6434.5,122090,6427.5,10040,6435.0,117250,6427.0,49280,6435.5,7100,6426.5,75460,6436.0,21550,6426.0,26520,6436.5,19990,6425.5,37110,6437.0,3260,6425.0,23360,6437.5,23630,6424.5,68730,6438.0,1460,6424.0,3000,6438.5,21430,6423.5,3270,6439.0,76020,6423.0,249120,6439.5,40790,6422.5,36910,6440.0,3060,6422.0,4980,6440.5,117240,6421.5,42550,6441.0,187650,6421.0,93370,6441.5,17400,6420.5,91120,6442.0,31770,6420.0,71170,6442.5,26770,6419.5,9220,6443.0,45020,6419.0,1000,6443.5,24540,6418.5,30770
18942,deribit,BTC-PERPETUAL,2020-04-01 00:05:44.005522,1585699544005522,6431.5,178200,6431.0,120,6432.0,1910,6430.0,60,6432.5,28290,6429.5,40,6433.0,33060,6429.0,40,6433.5,30920,6428.5,90,6434.0,28880,6428.0,720,6434.5,168360,6427.5,10040,6435.0,117250,6427.0,49280,6435.5,430,6426.5,78460,6436.0,21550,6426.0,26520,6436.5,26990,6425.5,37110,6437.0,3260,6425.0,23360,6437.5,23630,6424.5,68730,6438.0,1460,6424.0,3000,6438.5,21430,6423.5,3270,6439.0,79020,6423.0,249120,6439.5,41390,6422.5,36910,6440.0,5060,6422.0,2270,6440.5,117240,6421.5,42550,6441.0,185050,6421.0,93370,6441.5,17400,6420.5,91120,6442.0,31770,6420.0,71170,6442.5,13160,6419.0,1000,6443.0,35020,6418.5,30770,6443.5,24540,6418.0,120
18968,deribit,BTC-PERPETUAL,2020-04-01 00:05:45.044395,1585699545044395,6431.5,178200,6431.0,120,6432.0,1930,6430.0,60,6432.5,28290,6429.5,40,6433.0,23890,6429.0,40,6433.5,86450,6428.5,2070,6434.0,35550,6428.0,10720,6434.5,122050,6427.5,9920,6435.0,117250,6427.0,35600,6435.5,550,6426.5,92140,6436.0,21550,6426.0,26520,6436.5,26990,6425.5,37110,6437.0,3260,6425.0,23360,6437.5,23630,6424.5,68730,6438.0,1460,6424.0,3000,6438.5,21430,6423.5,3270,6439.0,77810,6423.0,249120,6439.5,25880,6422.5,36910,6440.0,23640,6422.0,2270,6440.5,117240,6421.5,42550,6441.0,185050,6421.0,93370,6441.5,17400,6420.5,91120,6442.0,26770,6420.0,71170,6442.5,13160,6419.0,6000,6443.0,35020,6418.5,30770,6443.5,29540,6418.0,120
19005,deribit,BTC-PERPETUAL,2020-04-01 00:05:46.002436,1585699546002436,6431.5,174560,6431.0,130,6432.0,1930,6430.0,60,6432.5,28290,6429.5,40,6433.0,22350,6429.0,40,6433.5,40070,6428.5,1950,6434.0,30530,6428.0,12180,6434.5,119050,6427.5,9940,6435.0,150890,6427.0,35600,6435.5,5550,6426.5,97140,6436.0,21550,6426.0,26520,6436.5,46290,6425.5,37110,6437.0,3260,6425.0,23360,6437.5,23630,6424.5,68730,6438.0,1460,6424.0,3000,6438.5,56430,6423.5,3270,6439.0,77810,6423.0,249120,6439.5,25880,6422.5,36910,6440.0,23640,6422.0,2270,6440.5,117240,6421.5,42550,6441.0,185050,6421.0,93370,6441.5,17400,6420.5,137390,6442.0,25060,6420.0,24900,6442.5,13160,6419.0,6000,6443.0,20,6418.5,30770,6443.5,31250,6418.0,120
19023,deribit,BTC-PERPETUAL,2020-04-01 00:05:47.049908,1585699547049908,6431.5,174260,6431.0,130,6432.0,1930,6430.0,60,6432.5,28590,6429.5,40,6433.0,22350,6429.0,40,6433.5,40070,6428.5,1950,6434.0,30530,6428.0,2180,6434.5,119050,6427.5,9940,6435.0,98070,6427.0,35600,6435.5,58370,6426.5,97140,6436.0,21550,6426.0,26520,6436.5,46290,6425.5,82110,6437.0,3260,6425.0,208360,6437.5,23630,6424.5,23730,6438.0,1460,6424.0,3000,6438.5,21430,6423.5,3270,6439.0,77810,6423.0,64120,6439.5,25880,6422.5,36910,6440.0,23640,6422.0,2270,6440.5,117240,6421.5,42550,6441.0,185050,6421.0,93370,6441.5,17400,6420.5,137390,6442.0,25060,6420.0,24900,6442.5,48160,6419.0,6000,6443.0,20,6418.5,30770,6443.5,31250,6418.0,120
19109,deribit,BTC-PERPETUAL,2020-04-01 00:05:48.002823,1585699548002823,6431.5,178220,6431.0,130,6432.0,1910,6430.0,20,6432.5,37430,6429.5,40,6433.0,22380,6429.0,40,6433.5,30810,6428.5,90,6434.0,76810,6428.0,580,6434.5,125640,6427.5,2510,6435.0,97950,6427.0,12580,6435.5,430,6426.5,97140,6436.0,37100,6426.0,23170,6436.5,46290,6425.5,267250,6437.0,16120,6425.0,23360,6437.5,20280,6424.5,23730,6438.0,34300,6424.0,4170,6438.5,35180,6423.5,3270,6439.0,251220,6423.0,64120,6439.5,25880,6422.5,36910,6440.0,5060,6422.0,2270,6440.5,117240,6421.5,42550,6441.0,50,6421.0,93370,6441.5,17400,6420.5,137390,6442.0,25060,6420.0,24900,6442.5,13160,6419.0,6000,6443.0,20,6418.5,30770,6443.5,31250,6418.0,120
19156,deribit,BTC-PERPETUAL,2020-04-01 00:05:49.105366,1585699549105366,6431.5,178520,6431.0,130,6432.0,1720,6430.0,20,6432.5,37430,6429.5,40,6433.0,22670,6429.0,40,6433.5,37600,6428.5,90,6434.0,76690,6428.0,580,6434.5,121570,6427.0,1280,6435.0,97950,6426.5,95190,6435.5,18160,6426.0,23170,6436.0,37230,6425.5,237120,6436.5,28560,6425.0,24650,6437.0,35960,6424.5,23730,6437.5,20440,6424.0,21870,6438.0,16960,6423.5,3270,6438.5,35180,6423.0,64250,6439.0,235560,6422.5,36910,6439.5,25880,6422.0,2270,6440.0,5060,6421.5,25120,6440.5,117360,6421.0,93370,6441.0,50,6420.5,137270,6441.5,17400,6420.0,24900,6442.0,25060,6419.0,6000,6442.5,13160,6418.5,30770,6443.0,20,6418.0,240,6443.5,31130,6417.5,14790
19162,deribit,BTC-PERPETUAL,2020-04-01 00:05:50.403116,1585699550403116,6431.5,180050,6431.0,130,6432.0,1720,6430.0,20,6432.5,37430,6429.5,40,6433.0,22670,6429.0,40,6433.5,7610,6428.5,90,6434.0,76690,6428.0,580,6434.5,121570,6427.0,1280,6435.0,97950,6426.5,95190,6435.5,18160,6426.0,23170,6436.0,37230,6425.5,237120,6436.5,28560,6425.0,24650,6437.0,35960,6424.5,23730,6437.5,20440,6424.0,21870,6438.0,16960,6423.5,3270,6438.5,35180,6423.0,64250,6439.0,235560,6422.5,36910,6439.5,25880,6422.0,2270,6440.0,5060,6421.5,25120,6440.5,117360,6421.0,93370,6441.0,50,6420.5,137270,6441.5,17400,6420.0,24900,6442.0,25060,6419.0,6000,6442.5,13160,6418.5,30770,6443.0,20,6418.0,240,6443.5,31130,6417.5,14790
19165,deribit,BTC-PERPETUAL,2020-04-01 00:05:51.067941,1585699551067941,6431.5,178520,6431.0,130,6432.0,1720,6430.0,20,6432.5,37430,6429.5,40,6433.0,22670,6429.0,40,6433.5,7610,6428.5,90,6434.0,76690,6428.0,580,6434.5,121570,6427.0,1280,6435.0,97950,6426.5,95190,6435.5,37460,6426.0,23170,6436.0,37230,6425.5,237120,6436.5,9260,6425.0,24650,6437.0,35960,6424.5,23730,6437.5,20440,6424.0,21870,6438.0,16960,6423.5,3270,6438.5,35180,6423.0,64250,6439.0,235560,6422.5,36910,6439.5,25880,6422.0,2270,6440.0,5060,6421.5,25120,6440.5,117360,6421.0,93370,6441.0,50,6420.5,91000,6441.5,17400,6420.0,24900,6442.0,25060,6419.0,52270,6442.5,13160,6418.5,30770,6443.0,20,6418.0,240,6443.5,31130,6417.5,14790
19176,deribit,BTC-PERPETUAL,2020-04-01 00:05:52.320924,1585699552320924,6431.5,178520,6431.0,130,6432.0,1720,6430.0,20,6432.5,37430,6429.5,40,6433.0,22670,6429.0,40,6433.5,7610,6428.5,90,6434.0,30420,6428.0,580,6434.5,121570,6427.0,1280,6435.0,149220,6426.5,94740,6435.5,37460,6426.0,23170,6436.0,37230,6425.5,192120,6436.5,9260,6425.0,24650,6437.0,35960,6424.5,68730,6437.5,20440,6424.0,21870,6438.0,16960,6423.5,3270,6438.5,35180,6423.0,64250,6439.0,235560,6422.5,36910,6439.5,25880,6422.0,2270,6440.0,5060,6421.5,25120,6440.5,117360,6421.0,93370,6441.0,50,6420.5,91000,6441.5,17400,6420.0,71170,6442.0,25060,6419.5,18340,6442.5,13160,6419.0,6000,6443.0,20,6418.5,30770,6443.5,31130,6418.0,240
19182,deribit,BTC-PERPETUAL,2020-04-01 00:05:53.020807,1585699553020807,6431.5,178520,6431.0,130,6432.0,1720,6430.0,20,6432.5,37430,6429.5,40,6433.0,22670,6429.0,40,6433.5,7610,6428.5,90,6434.0,30420,6428.0,580,6434.5,121570,6427.0,3060,6435.0,149220,6426.5,92960,6435.5,37460,6426.0,23170,6436.0,37230,6425.5,192120,6436.5,9260,6425.0,24650,6437.0,35960,6424.5,68730,6437.5,20440,6424.0,21870,6438.0,16960,6423.5,3270,6438.5,180,6423.0,64250,6439.0,235560,6422.5,36910,6439.5,60880,6422.0,2270,6440.0,5060,6421.5,25120,6440.5,117360,6421.0,93370,6441.0,50,6420.5,91000,6441.5,17400,6420.0,71170,6442.0,25060,6419.5,18340,6442.5,13160,6419.0,6000,6443.0,20,6418.5,30770,6443.5,31130,6418.0,240
19197,deribit,BTC-PERPETUAL,2020-04-01 00:05:54.200337,1585699554200337,6431.5,178220,6431.0,90,6432.0,2020,6430.0,20,6432.5,37430,6429.5,40,6433.0,22670,6429.0,40,6433.5,53880,6428.5,90,6434.0,30420,6428.0,580,6434.5,121570,6427.0,3060,6435.0,120680,6426.5,92960,6435.5,19730,6426.0,23170,6436.0,37230,6425.5,192120,6436.5,9260,6425.0,24650,6437.0,35960,6424.5,68730,6437.5,20440,6424.0,4170,6438.0,16960,6423.5,20970,6438.5,35180,6423.0,64250,6439.0,235560,6422.5,66900,6439.5,25880,6422.0,2270,6440.0,18460,6421.5,25120,6440.5,117360,6421.0,93370,6441.0,50,6420.5,91000,6441.5,4000,6420.0,71170,6442.0,25060,6419.5,18340,6442.5,13160,6419.0,6000,6443.0,20,6418.5,30770,6443.5,31130,6418.0,240
19203,deribit,BTC-PERPETUAL,2020-04-01 00:05:55.147365,1585699555147365,6431.5,208510,6431.0,90,6432.0,1720,6430.0,20,6432.5,37830,6429.5,40,6433.0,22270,6429.0,40,6433.5,7610,6428.5,90,6434.0,30420,6428.0,580,6434.5,167840,6427.0,3060,6435.0,120680,6426.5,92960,6435.5,19730,6426.0,23170,6436.0,37230,6425.5,192120,6436.5,9260,6425.0,24650,6437.0,35960,6424.5,68730,6437.5,20440,6424.0,4170,6438.0,16960,6423.5,20970,6438.5,35180,6423.0,64250,6439.0,235560,6422.5,66900,6439.5,25880,6422.0,2270,6440.0,18460,6421.5,25120,6440.5,117360,6421.0,93370,6441.0,50,6420.5,91000,6441.5,4000,6420.0,71170,6442.0,25060,6419.5,18340,6442.5,18160,6419.0,6000,6443.0,20,6418.5,30770,6443.5,26130,6418.0,240
19225,deribit,BTC-PERPETUAL,2020-04-01 00:05:56.089735,1585699556089735,6431.5,208510,6431.0,130,6432.0,11210,6430.0,20,6432.5,28290,6429.5,40,6433.0,22270,6429.0,40,6433.5,53880,6428.5,90,6434.0,30420,6428.0,580,6434.5,121570,6427.0,3060,6435.0,115680,6426.5,92550,6435.5,19730,6426.0,23580,6436.0,37230,6425.5,192120,6436.5,9260,6425.0,9180,6437.0,55960,6424.5,84200,6437.5,20440,6424.0,4170,6438.0,16960,6423.5,20970,6438.5,35180,6423.0,59760,6439.0,235560,6422.5,66900,6439.5,5880,6422.0,2270,6440.0,18460,6421.5,25120,6440.5,117360,6421.0,93370,6441.0,50,6420.5,91000,6441.5,4000,6420.0,71170,6442.0,25060,6419.5,18340,6442.5,18160,6419.0,1000,6443.0,20,6418.5,30770,6443.5,26130,6418.0,240
19249,deribit,BTC-PERPETUAL,2020-04-01 00:05:57.362291,1585699557362291,6431.5,204500,6431.0,130,6432.0,11100,6430.0,20,6432.5,28400,6429.5,40,6433.0,22270,6429.0,40,6433.5,53880,6428.5,720,6434.0,30420,6428.0,2050,6434.5,121570,6427.5,10000,6435.0,115680,6427.0,2820,6435.5,19870,6426.5,92660,6436.0,37090,6426.0,23590,6436.5,9260,6425.5,192120,6437.0,71460,6425.0,9180,6437.5,20280,6424.5,84200,6438.0,1630,6424.0,4170,6438.5,35180,6423.5,20970,6439.0,235560,6423.0,59760,6439.5,5880,6422.5,31900,6440.0,18460,6422.0,2270,6440.5,117360,6421.5,60120,6441.0,50,6421.0,93370,6441.5,4000,6420.5,91000,6442.0,26770,6420.0,71170,6442.5,18160,6419.5,18340,6443.0,20,6419.0,1000,6443.5,24420,6418.5,30770
19257,deribit,BTC-PERPETUAL,2020-04-01 00:05:58.302071,1585699558302071,6431.5,204200,6431.0,130,6432.0,11510,6430.0,20,6432.5,28290,6429.5,40,6433.0,29270,6429.0,40,6433.5,53880,6428.5,720,6434.0,30420,6428.0,2050,6434.5,121570,6427.5,10000,6435.0,115680,6427.0,2820,6435.5,19870,6426.5,92660,6436.0,49960,6426.0,23590,6436.5,2280,6425.5,192120,6437.0,71460,6425.0,9180,6437.5,20280,6424.5,84200,6438.0,1630,6424.0,4170,6438.5,35180,6423.5,20970,6439.0,235560,6423.0,59760,6439.5,5880,6422.5,31900,6440.0,18460,6422.0,2270,6440.5,117360,6421.5,60120,6441.0,50,6421.0,93370,6441.5,4000,6420.5,91000,6442.0,25060,6420.0,71170,6442.5,18160,6419.5,18340,6443.0,1750,6419.0,1000,6443.5,24420,6418.5,30770
19267,deribit,BTC-PERPETUAL,2020-04-01 00:05:59.008385,1585699559008385,6431.5,204500,6431.0,130,6432.0,2010,6430.0,20,6432.5,37820,6429.5,40,6433.0,29270,6429.0,40,6433.5,53880,6428.5,720,6434.0,30420,6428.0,2050,6434.5,121570,6427.5,10000,6435.0,115680,6427.0,2820,6435.5,19870,6426.5,87660,6436.0,49960,6426.0,23590,6436.5,2280,6425.5,192120,6437.0,71460,6425.0,9180,6437.5,20280,6424.5,84200,6438.0,1630,6424.0,4170,6438.5,35180,6423.5,20970,6439.0,235560,6423.0,59760,6439.5,5880,6422.5,31900,6440.0,18460,6422.0,2270,6440.5,117360,6421.5,60120,6441.0,50,6421.0,93370,6441.5,4000,6420.5,91000,6442.0,25060,6420.0,71170,6442.5,13160,6419.5,18340,6443.0,1750,6419.0,6000,6443.5,24420,6418.5,30770
19291,deribit,BTC-PERPETUAL,2020-04-01 00:06:00.003381,1585699560003381,6431.5,204500,6431.0,130,6432.0,11100,6430.0,20,6432.5,28400,6429.5,40,6433.0,29270,6429.0,40,6433.5,53880,6428.5,720,6434.0,30420,6428.0,2050,6434.5,121570,6427.5,10000,6435.0,115680,6427.0,2940,6435.5,19870,6426.5,87540,6436.0,49960,6426.0,23590,6436.5,2280,6425.5,192120,6437.0,71460,6425.0,9180,6437.5,20280,6424.5,84200,6438.0,1460,6424.0,4170,6438.5,950,6423.5,20970,6439.0,235560,6423.0,59760,6439.5,7280,6422.5,31900,6440.0,16460,6422.0,2270,6440.5,117360,6421.5,60120,6441.0,50,6421.0,109580,6441.5,4000,6420.5,91000,6442.0,25060,6420.0,71170,6442.5,48160,6419.0,6000,6443.0,1750,6418.5,30770,6443.5,52350,6418.0,240
19316,deribit,BTC-PERPETUAL,2020-04-01 00:06:01.015254,1585699561015254,6431.5,209620,6431.0,130,6432.0,11100,6430.0,20,6432.5,28400,6429.5,40,6433.0,29270,6429.0,40,6433.5,53880,6428.5,2670,6434.0,30420,6428.0,580,6434.5,121570,6427.0,3060,6435.0,120680,6426.5,87540,6435.5,19870,6426.0,23590,6436.0,49960,6425.5,192120,6436.5,2280,6425.0,9180,6437.0,71460,6424.5,84200,6437.5,20280,6424.0,4170,6438.0,1460,6423.5,20970,6438.5,950,6423.0,59760,6439.0,270560,6422.5,31900,6439.5,7280,6422.0,2270,6440.0,16460,6421.5,60120,6440.5,117360,6421.0,109580,6441.0,50,6420.5,91000,6441.5,4000,6420.0,71170,6442.0,25060,6419.0,6000,6442.5,13160,6418.5,30770,6443.0,1750,6418.0,240,6443.5,52350,6417.5,14790
19359,deribit,BTC-PERPETUAL,2020-04-01 00:06:02.046791,1585699562046791,6431.5,204450,6431.0,130,6432.0,11100,6430.0,20,6432.5,28400,6429.5,40,6433.0,22270,6429.0,1990,6433.5,53880,6428.5,720,6434.0,30420,6428.0,1940,6434.5,121570,6427.0,3060,6435.0,120680,6426.5,87540,6435.5,19870,6426.0,23590,6436.0,49960,6425.5,237120,6436.5,2280,6425.0,9180,6437.0,78460,6424.5,39200,6437.5,20280,6424.0,4170,6438.0,1460,6423.5,20970,6438.5,950,6423.0,59760,6439.0,235560,6422.5,31900,6439.5,5280,6422.0,2270,6440.0,18460,6421.5,60120,6440.5,117360,6421.0,109580,6441.0,35050,6420.5,91000,6441.5,4000,6420.0,71170,6442.0,25060,6419.0,6000,6442.5,13160,6418.5,30770,6443.0,1750,6418.0,240,6443.5,52350,6417.5,14790
19502,deribit,BTC-PERPETUAL,2020-04-01 00:06:03.007092,1585699563007092,6431.5,53160,6431.0,56780,6432.5,34330,6430.0,3090,6433.0,1910,6429.5,18260,6433.5,14320,6429.0,40,6434.0,11040,6428.5,9270,6434.5,28570,6428.0,66410,6435.0,18410,6427.5,65200,6435.5,46820,6427.0,7440,6436.0,39310,6426.5,5390,6436.5,73280,6426.0,38660,6437.0,42960,6425.5,185700,6437.5,118440,6425.0,26880,6438.0,1460,6424.5,36270,6438.5,30530,6424.0,39170,6439.0,73840,6423.5,3100,6439.5,5610,6423.0,47130,6440.0,5060,6422.5,91690,6440.5,209930,6422.0,92270,6441.0,50,6421.5,71390,6441.5,17410,6421.0,21380,6442.0,116040,6420.5,1000,6442.5,13160,6420.0,24900,6443.0,22430,6419.5,2710,6443.5,52350,6419.0,6000,6444.0,45050,6418.5,30770
19574,deribit,BTC-PERPETUAL,2020-04-01 00:06:04.022244,1585699564022244,6431.5,4060,6431.0,62240,6432.5,37540,6430.5,1360,6433.0,45470,6430.0,11730,6433.5,13920,6429.5,15620,6434.0,2640,6429.0,20320,6434.5,28570,6428.5,50500,6435.0,510,6428.0,66430,6435.5,10520,6427.5,26220,6436.0,98990,6427.0,16500,6436.5,69960,6426.5,5390,6437.0,39960,6426.0,41230,6437.5,44450,6425.5,185700,6438.0,1460,6425.0,9040,6438.5,14570,6424.5,36270,6439.0,165570,6424.0,39170,6439.5,5280,6423.5,109560,6440.0,19170,6423.0,47130,6440.5,24930,6422.5,137960,6441.0,220,6422.0,2270,6441.5,13410,6421.5,27830,6442.0,151040,6421.0,5170,6442.5,163160,6420.5,6000,6443.0,22430,6420.0,24700,6443.5,24420,6419.0,1000,6444.0,44050,6418.5,30770
